,Year,District,Province,Spare,Length,Width,Amenities,Direction,Price
6089,2022,761,79,352.0,29.0,12.0,0,0,12500.0
6090,2022,784,79,558.0,111.6,5.0,0,0,21200.0
6091,2022,785,79,92.5,18.5,5.0,1,4,3850.0
6092,2022,764,79,76.0,19.0,4.0,0,0,6000.0
6093,2022,783,79,346.0,57.8,6.0,0,0,1200.0
6094,2022,761,79,232.0,24.5,9.5,1,3,9280.0
6095,2022,765,79,126.0,21.0,5.0,1,3,1300.0
6096,2022,783,79,425.0,21.0,20.3,1,0,2440.0
6097,2022,783,79,503.0,34.0,14.99,1,0,1350.0
6098,2022,764,79,76.0,19.0,4.0,0,0,6000.0
6099,2022,785,79,80.0,16.0,5.0,1,0,3200.0
6100,2022,785,79,100.0,5.0,20.0,1,0,800.0
6101,2022,785,79,92.5,18.5,4.99,1,3,3850.0
6102,2022,769,79,138.2,22.0,6.0,0,2,13000.0
6103,2022,769,79,100.0,20.0,5.0,0,0,6200.0
6104,2022,769,79,84.7,20.0,4.0,1,2,5890.0
6105,2022,785,79,80.0,16.0,5.0,1,0,700.0
6106,2022,778,79,150.0,30.0,5.0,0,0,14500.0
6107,2022,769,79,71.0,17.6,4.0,1,2,3300.0
6108,2022,783,79,80.0,16.0,5.0,1,0,1450.0
6109,2022,769,79,45.0,5.3,8.5,1,0,3800.0
6110,2022,785,79,50.0,10.0,5.0,0,0,480.0
6111,2022,761,79,4200.0,100.0,42.0,0,0,180000.0
6112,2022,765,79,148.6,5.7,26.0,1,0,14800.0
6113,2022,785,79,100.0,20.0,5.0,1,0,990.0
6114,2022,761,79,7260.0,150.0,40.0,0,0,200000.0
6115,2022,785,79,150.0,10.0,15.0,1,3,1950.0
6116,2022,783,79,100.0,20.0,5.0,1,0,1850.0
6117,2022,783,79,115.0,23.0,5.0,1,3,1650.0
6118,2022,768,79,65.0,13.0,5.0,0,4,3000.0
6119,2022,778,79,85.0,19.0,5.0,0,0,2700.0
6120,2022,785,79,80.0,16.0,5.0,0,0,950.0
6121,2022,785,79,60.0,12.0,5.0,0,0,560.0
6122,2022,785,79,48.0,9.6,5.0,0,0,450.0
6123,2022,769,79,58.0,15.0,4.0,1,3,5450.0
6124,2022,783,79,200.0,33.0,5.99,1,0,2300.0
6125,2022,783,79,104.0,21.0,5.0,0,0,1300.0
6126,2022,783,79,2532.0,60.0,42.0,0,0,6700.0
6127,2022,783,79,257.0,57.4,10.0,0,0,8400.0
6128,2022,783,79,1050.0,50.0,21.0,1,0,1800.0
6129,2022,776,79,80.0,16.0,5.0,0,0,660.0
6130,2022,783,79,92.0,18.0,5.0,1,3,1500.0
6131,2022,783,79,858.0,45.0,19.5,1,0,6500.0
6132,2022,771,79,60.0,12.0,5.0,1,3,2870.0
6133,2022,777,79,60.0,15.0,4.0,0,0,2900.0
6134,2022,785,79,48.0,9.6,5.0,0,0,460.0
6135,2022,768,79,70.0,15.0,4.0,1,3,3640.0
6136,2022,764,79,62.0,15.4,4.0,1,0,5800.0
6137,2022,785,79,60.0,12.0,5.0,0,0,540.0
6138,2022,764,79,1600.0,60.0,22.0,1,0,550.0
6139,2022,784,79,60.0,15.0,4.0,0,0,1200.0
6140,2022,769,79,50.1,10.1,5.0,1,2,5110.0
6141,2022,769,79,76.2,18.3,4.15,1,2,6200.0
6142,2022,785,79,104.0,20.8,5.0,1,0,790.0
6143,2022,769,79,80.0,16.0,5.0,0,0,1880.0
6144,2022,769,79,94.0,18.8,5.0,1,0,9000.0
6145,2022,783,79,1000.0,50.0,20.0,1,0,2100.0
6146,2022,769,79,80.0,20.0,4.0,1,2,5600.0
6147,2022,777,79,50.0,10.0,5.0,1,0,1350.0
6148,2022,784,79,137.0,19.6,7.0,0,0,1350.0
6149,2022,783,79,216.0,17.0,13.0,0,0,1100.0
6150,2022,769,79,51.9,10.379999999999999,5.0,1,0,5600.0
6151,2022,761,79,150.0,30.0,5.0,1,4,5290.0
6152,2022,769,79,100.0,20.0,5.0,1,0,1890.0
6153,2022,761,79,180.0,20.0,9.0,1,1,9000.0
6154,2022,785,79,56.0,14.0,4.0,1,0,340.0
6155,2022,761,79,68.0,13.0,5.2,0,0,3980.0
6156,2022,783,79,99.0,19.8,5.0,1,0,1650.0
6157,2022,787,79,1000.0,30.0,33.0,1,0,200.0
6158,2022,761,79,68.0,13.0,5.2,0,0,3980.0
6159,2022,785,79,88.0,17.6,5.0,1,3,2400.0
6160,2022,785,79,123.4,24.68,5.0,1,0,2800.0
6161,2022,785,79,80.0,16.0,5.0,1,2,2250.0
6162,2022,760,79,132.0,22.0,6.0,1,2,900.0
6163,2022,785,79,40.0,8.0,5.0,0,0,360.0
6164,2022,783,79,300.0,60.0,5.0,0,0,3000.0
6165,2022,769,79,52.0,13.0,4.0,0,0,20600.0
6166,2022,785,79,100.0,5.0,20.0,1,0,2800.0
6167,2022,776,79,72.0,14.4,5.0,0,0,9000.0
6168,2022,785,79,48.0,9.6,5.0,0,0,420.0
6169,2022,785,79,123.4,24.68,5.0,1,2,2800.0
6170,2022,778,79,100.0,20.0,5.0,0,0,2500.0
6171,2022,761,79,80.0,16.0,5.0,1,0,2200.0
6172,2022,783,79,150.0,30.0,5.0,0,0,450.0
6173,2022,784,79,48.0,4.0,12.0,1,0,360.0
6174,2022,777,79,61.0,12.2,5.0,1,0,3360.0
6175,2022,785,79,75.0,15.0,5.0,1,0,570.0
6176,2022,784,79,10200.0,121.0,44.0,0,0,30000.0
6177,2022,785,79,68.0,17.0,4.0,1,0,630.0
6178,2022,783,79,300.0,29.0,12.0,1,0,690.0
6179,2022,783,79,9310.0,160.0,28.0,0,0,70000.0
6180,2022,783,79,9310.0,160.0,28.0,0,0,70000.0
6181,2022,783,79,9310.0,160.0,28.0,0,0,70000.0
6182,2022,783,79,3884.0,100.0,40.0,1,0,46000.0
6183,2022,777,79,64.0,14.0,4.0,1,0,500.0
6184,2022,785,79,80.0,16.0,5.0,1,0,2350.0
6185,2022,785,79,98.0,19.0,5.0,1,0,177.77
6186,2022,769,79,80.0,16.0,5.0,0,0,1550.0
6187,2022,783,79,568.0,15.0,37.0,1,0,1500.0
6188,2022,769,79,92.0,18.4,5.0,1,0,1990.0
6189,2022,769,79,54.0,19.0,4.19,1,0,3150.0
6190,2022,777,79,54.0,4.0,15.0,1,0,3450.0
6191,2022,778,79,100.0,20.0,5.0,1,0,1990.0
6192,2022,785,79,95.0,19.0,5.0,0,0,630.0
6193,2022,769,79,87.0,17.4,5.0,1,0,1770.0
6194,2022,761,79,68.0,13.0,5.2,0,0,3980.0
6195,2022,783,79,85.0,14.0,5.99,1,0,1870.0
6196,2022,783,79,1300.0,45.0,29.99,1,0,868.0
6197,2022,778,79,105.0,21.0,5.0,0,0,1390.0
6198,2022,778,79,90.0,18.0,5.0,0,0,1390.0
6199,2022,783,79,566.0,113.2,5.0,1,0,1300.0
6200,2022,785,79,117.0,6.0,19.99,1,0,800.0
6201,2022,777,79,70.0,14.0,5.0,1,0,2350.0
6202,2022,768,79,80.0,16.0,5.0,1,0,1700.0
6203,2022,785,79,75.0,15.0,5.0,1,0,470.0
6204,2022,767,79,75.0,15.0,5.0,1,0,1980.0
6205,2022,770,79,80.0,16.0,5.0,1,0,2330.0
6206,2022,766,79,37.0,11.0,3.6,0,0,3900.0
6207,2022,769,79,90.0,18.0,5.0,1,0,1750.0
6208,2022,777,79,100.0,20.0,5.0,1,0,2440.0
6209,2022,769,79,72.0,18.0,4.0,1,0,3500.0
6210,2022,784,79,10000.0,80.0,125.0,1,0,350.0
6211,2022,785,79,40.0,8.0,5.0,0,0,520.0
6212,2022,785,79,75.0,15.0,5.0,0,0,600.0
6213,2022,787,79,90.0,18.0,5.0,0,0,1550.0
6214,2022,769,79,74.0,18.5,4.0,0,2,3990.0
6215,2022,783,79,200.0,40.0,5.0,0,0,970.0
6216,2022,764,79,110.0,25.0,5.0,1,0,9300.0
6217,2022,764,79,80.0,16.0,5.0,0,0,2200.0
6218,2022,769,79,85.0,17.0,5.0,1,0,2550.0
6219,2022,769,79,80.0,16.0,5.0,1,0,1500.0
6220,2022,783,79,150.0,30.0,5.0,0,0,600.0
6221,2022,778,79,100.0,20.0,5.0,0,0,2500.0
6222,2022,769,79,196.0,39.2,5.0,1,0,35000.0
6223,2022,769,79,177.0,35.4,5.0,1,0,34000.0
6224,2022,785,79,140.0,28.0,5.0,0,0,1500.0
6225,2022,761,79,62.2,15.5,4.0,1,3,3500.0
6226,2022,769,79,126.0,7.0,18.0,1,0,36500.0
6227,2022,769,79,105.0,21.0,5.0,1,0,2550.0
6228,2022,769,79,100.0,20.0,5.0,0,0,1900.0
6229,2022,769,79,96.0,16.0,6.0,0,0,1700.0
6230,2022,769,79,110.0,28.0,4.0,1,3,5700.0
6231,2022,785,79,80.0,16.0,5.0,0,0,2600.0
6232,2022,769,79,105.0,21.0,5.0,1,0,2550.0
6233,2022,783,79,100.0,5.0,20.0,1,0,900.0
6234,2022,765,79,80.0,16.0,5.0,1,0,1990.0
6235,2022,783,79,100.0,20.0,5.0,0,0,755.0
6236,2022,786,79,135.0,27.0,5.0,0,0,9300.0
6237,2022,764,79,72.0,18.0,4.0,1,0,5300.0
6238,2022,783,79,90.0,18.0,5.0,1,4,1600.0
6239,2022,783,79,180.0,36.0,5.0,0,0,700.0
6240,2022,767,79,80.0,20.0,4.0,1,0,2750.0
6241,2022,783,79,566.0,47.0,12.0,1,0,1400.0
6242,2022,769,79,52.0,13.0,4.0,0,0,20500.0
6243,2022,783,79,479.0,44.0,13.0,1,0,3980.0
6244,2022,783,79,66.0,11.0,6.0,1,0,1400.0
6245,2022,785,79,182.0,36.0,5.0,0,0,4800.0
6246,2022,761,79,54.0,13.0,4.2,0,0,3000.0
6247,2022,785,79,180.0,17.0,5.0,1,0,400.0
6248,2022,777,79,69.0,17.5,4.0,0,0,3700.0
6249,2022,783,79,100.0,20.0,5.0,1,0,900.0
6250,2022,764,79,220.0,44.0,5.0,1,0,370.0
6251,2022,785,79,100.0,20.0,5.0,1,0,920.0
6252,2022,761,79,70.0,14.0,5.0,1,0,1790.0
6253,2022,769,79,80.0,16.0,5.49,1,0,3700.0
6254,2022,761,79,75.0,15.0,5.0,1,0,1690.0
6255,2022,777,79,85.0,17.0,5.0,1,0,2150.0
6256,2022,785,79,87.0,17.4,5.0,0,0,1550.0
6257,2022,786,79,80.0,16.0,5.0,1,0,1700.0
6258,2022,785,79,105.0,21.0,5.0,0,0,1000.0
6259,2022,769,79,266.6,38.4,7.0,0,3,16500.0
6260,2022,769,79,75.0,14.150943396226415,5.3,0,3,6500.0
6261,2022,769,79,85.0,12.8,6.6,0,2,5700.0
6262,2022,783,79,400.0,80.0,5.0,0,0,4500.0
6263,2022,785,79,80.0,20.0,5.0,1,0,2390.0
6264,2022,769,79,125.0,22.727272727272727,5.5,0,0,1400.0
6265,2022,785,79,90.0,18.0,5.0,1,4,450.0
6266,2022,777,79,709.0,35.0,17.5,0,0,53000.0
6267,2022,769,79,53.3,13.29,4.0,0,2,4650.0
6268,2022,769,79,95.3,19.06,5.0,0,3,7800.0
6269,2022,783,79,120.0,24.0,5.0,1,0,1200.0
6270,2022,783,79,210.0,42.0,5.0,0,0,1200.0
6271,2022,783,79,115.0,23.0,5.0,1,3,1650.0
6272,2022,785,79,100.0,25.0,4.0,1,4,900.0
6273,2022,783,79,1750.0,15.0,120.0,1,0,2800.0
6274,2022,783,79,558.0,37.2,15.0,1,0,1500.0
6275,2022,767,79,43.0,11.7,3.6,0,0,3650.0
6276,2022,783,79,99.0,19.8,5.0,1,0,1650.0
6277,2022,761,79,1102.0,49.0,11.0,0,0,105000.0
6278,2022,783,79,250.0,25.0,10.0,1,0,380.0
6279,2022,761,79,1102.0,49.0,11.0,0,0,105000.0
6280,2022,786,79,105.0,5.0,20.0,0,0,550.0
6281,2022,769,79,85.0,17.0,5.0,0,0,4000.0
6282,2022,785,79,80.0,5.0,16.0,0,0,1500.0
6283,2022,785,79,100.0,20.0,5.0,1,0,595.0
6284,2022,769,79,7000.0,136.0,57.0,0,0,189000.0
6285,2022,785,79,64.0,12.8,5.0,1,0,430.0
6286,2022,783,79,330.0,33.0,10.0,1,0,4300.0
6287,2022,783,79,556.0,46.0,12.0,0,0,1900.0
6288,2022,783,79,200.0,20.0,10.0,0,3,720.0
6289,2022,783,79,556.0,46.0,12.0,0,0,1900.0
6290,2022,761,79,100.0,20.0,5.0,0,0,2350.0
6291,2022,769,79,73.0,15.0,5.0,0,0,1800.0
6292,2022,765,79,60.0,15.0,4.0,1,0,3500.0
6293,2022,786,79,80.0,16.0,5.0,1,0,1470.0
6294,2022,783,79,1140.0,38.0,37.0,1,0,2000.0
6295,2022,785,79,104.0,20.8,5.0,1,0,550.0
6296,2022,769,79,246.0,24.6,10.0,0,3,13500.0
6297,2022,769,79,60.0,15.0,4.0,1,0,2900.0
6298,2022,778,79,85.0,17.0,5.0,1,0,2290.0
6299,2022,783,79,85.0,17.0,5.0,1,0,1850.0
6300,2022,761,79,90.0,18.0,5.0,1,0,1700.0
6301,2022,764,79,1000.0,40.0,25.0,1,0,800.0
6302,2022,785,79,64.0,15.0,4.0,1,2,480.0
6303,2022,785,79,100.0,20.0,5.0,0,0,1800.0
6304,2022,785,79,125.0,5.0,25.0,1,4,1450.0
6305,2022,787,79,10666.0,42.0,253.0,0,0,10800.0
6306,2022,785,79,50.0,10.0,5.0,0,0,450.0
6307,2022,783,79,90.0,18.0,5.0,0,0,650.0
6308,2022,783,79,209.0,19.0,11.0,1,0,1600.0
6309,2022,786,79,120.0,20.0,6.0,0,0,1740.0
6310,2022,783,79,190.0,38.0,5.0,1,2,720.0
6311,2022,769,79,67.0,16.75,4.0,0,2,5700.0
6312,2022,783,79,1033.0,206.6,5.0,1,0,1700.0
6313,2022,767,79,80.0,16.0,5.0,1,0,1790.0
6314,2022,785,79,150.0,15.0,10.0,1,0,1950.0
6315,2022,785,79,100.0,20.0,5.0,1,0,560.0
6316,2022,761,79,60.0,15.0,4.0,0,0,3400.0
6317,2022,777,79,80.0,18.0,4.0,0,0,3800.0
6318,2022,769,79,88.0,19.26,4.6,0,0,7390.0
6319,2022,769,79,89.0,13.90625,6.4,0,3,5400.0
6320,2022,783,79,85.0,17.0,5.0,1,0,450.0
6321,2022,776,79,90.0,8.0,5.0,1,0,2400.0
6322,2022,769,79,100.0,20.0,5.0,0,0,1250.0
6323,2022,783,79,80.0,16.0,5.0,0,0,350.0
6324,2022,785,79,157.5,7.5,21.0,1,0,4950.0
6325,2022,767,79,75.0,15.0,5.0,0,0,1650.0
6326,2022,785,79,100.0,5.0,20.0,1,0,800.0
6327,2022,783,79,150.0,30.0,5.0,0,1,720.0
6328,2022,778,79,93.55,18.71,5.0,0,0,10300.0
6329,2022,783,79,2400.0,35.0,68.0,1,0,3500.0
6330,2022,769,79,53.0,10.5,5.0,0,3,3300.0
6331,2022,769,79,79.0,19.75,4.0,0,3,4350.0
6332,2022,784,79,86.0,17.5,5.0,0,0,3750.0
6333,2022,778,79,80.0,16.0,4.99,0,0,1800.0
6334,2022,769,79,67.0,16.7,4.0,0,1,6100.0
6335,2022,769,79,88.0,19.26,4.6,1,3,8440.0
6336,2022,769,79,73.0,18.3,4.0,0,2,5900.0
6337,2022,785,79,93.0,5.5,16.49,1,0,2250.0
6338,2022,769,79,52.0,13.0,4.0,0,0,1810.0
6339,2022,787,79,132.0,22.0,6.0,1,0,900.0
6340,2022,761,79,174.0,14.5,12.0,0,0,6100.0
6341,2022,776,79,80.0,20.0,4.0,0,0,660.0
6342,2022,784,79,200.0,40.0,5.0,0,0,7700.0
6343,2022,783,79,2025.0,81.0,25.0,0,0,23500.0
6344,2022,769,79,120.0,20.0,6.0,0,2,13100.0
6345,2022,785,79,104.0,5.0,21.0,1,0,600.0
6346,2022,769,79,74.0,4.0,18.0,1,0,4500.0
6347,2022,769,79,203.0,40.6,5.0,0,0,9000.0
6348,2022,785,79,5500.0,1100.0,5.0,0,0,150000.0
6349,2022,785,79,48.0,9.6,5.0,0,0,480.0
6350,2022,769,79,126.0,22.0,5.5,0,2,7400.0
6351,2022,769,79,81.0,4.0,20.0,1,0,4700.0
6352,2022,783,79,150.0,30.0,5.0,1,0,600.0
6353,2022,777,79,80.0,16.0,5.0,1,0,1750.0
6354,2022,769,79,80.0,16.0,5.0,0,0,1450.0
6355,2022,769,79,94.0,13.8,6.8,0,0,3800.0
6356,2022,764,79,76.0,20.0,4.0,0,0,3600.0
6357,2022,785,79,130.0,26.0,5.0,0,0,1950.0
6358,2022,767,79,83.0,5.0,17.0,1,0,3500.0
6359,2022,769,79,50.0,11.0,4.5,1,2,3900.0
6360,2022,769,79,116.0,29.0,4.0,1,2,6200.0
6361,2022,785,79,280.0,20.0,14.0,0,0,18000.0
6362,2022,783,79,84.0,16.8,5.0,1,0,2000.0
6363,2022,785,79,1050.0,210.0,5.0,0,0,4500.0
6364,2022,785,79,105.0,21.0,5.0,1,0,1700.0
6365,2022,769,79,60.0,15.0,4.0,0,2,4200.0
6366,2022,769,79,80.0,20.0,4.0,0,2,5600.0
6367,2022,785,79,114.0,19.0,6.0,1,3,1710.0
6368,2022,786,79,80.0,16.0,5.0,1,0,17000.0
6369,2022,769,79,100.0,20.0,5.0,1,0,1800.0
6370,2022,769,79,540.0,54.0,10.0,1,0,430.0
6371,2022,769,79,60.0,14.5,4.2,1,0,3150.0
6372,2022,783,79,3900.0,80.0,48.0,0,0,10730.0
6373,2022,783,79,99.0,19.8,5.0,1,0,1650.0
6374,2022,783,79,84.0,16.8,5.0,1,0,450.0
6375,2022,786,79,98.0,19.6,5.0,0,0,3100.0
6376,2022,783,79,16000.0,3200.0,5.0,0,0,64000.0
6377,2022,769,79,1101.0,220.2,5.0,1,0,470.0
6378,2022,761,79,53.0,14.0,4.0,1,0,3000.0
6379,2022,769,79,2450.0,35.0,70.0,1,0,12240.0
6380,2022,769,79,75.0,15.0,5.0,0,3,6000.0
6381,2022,777,79,105.0,21.0,5.0,1,0,2550.0
6382,2022,777,79,61.0,12.2,5.0,1,0,3360.0
6383,2022,783,79,110.0,22.0,5.0,1,0,1060.0
6384,2022,769,79,60.0,4.05,15.6,1,0,3100.0
6385,2022,769,79,104.0,23.2,4.5,0,3,4500.0
6386,2022,785,79,80.0,16.0,5.0,0,0,2250.0
6387,2022,764,79,80.0,16.0,5.0,1,0,1890.0
6388,2022,761,79,54.0,12.5,4.3,1,0,3800.0
6389,2022,769,79,54.0,12.2,4.77,0,1,5800.0
6390,2022,784,79,1410.0,77.0,22.0,0,0,21500.0
6391,2022,783,79,125.0,25.0,5.0,1,0,960.0
6392,2022,769,79,177.4,20.8,9.6,0,3,7000.0
6393,2022,769,79,63.0,15.75,4.02,0,3,5300.0
6394,2022,783,79,90.0,18.0,5.0,1,0,1570.0
6395,2022,783,79,156.0,32.0,4.99,1,0,1530.0
6396,2022,769,79,190.0,19.0,10.0,1,1,14300.0
6397,2022,769,79,607.0,121.4,5.0,0,0,16000.0
6398,2022,785,79,130.0,26.0,5.0,1,3,2650.0
6399,2022,785,79,80.0,16.0,5.0,1,3,1950.0
6400,2022,785,79,80.0,16.0,5.0,1,3,1950.0
6401,2022,785,79,90.0,18.0,5.0,1,1,2250.0
6402,2022,769,79,100.0,20.0,5.0,0,0,1700.0
6403,2022,785,79,40.0,8.0,5.0,0,0,550.0
6404,2022,785,79,100.0,20.0,5.0,1,0,1200.0
6405,2022,769,79,179.0,17.2,10.42,0,2,9000.0
6406,2022,769,79,71.0,17.34,4.1,0,2,5500.0
6407,2022,785,79,60.0,12.0,5.0,0,0,600.0
6408,2022,769,79,215.0,43.0,5.0,0,3,9000.0
6409,2022,769,79,126.0,18.0,7.0,1,0,3850.0
6410,2022,761,79,52.0,10.4,5.0,0,0,3900.0
6411,2022,786,79,5057.0,100.0,50.0,0,0,1400.0
6412,2022,785,79,160.0,32.0,5.0,1,0,1280.0
6413,2022,783,79,600.0,120.0,5.0,0,0,6600.0
6414,2022,769,79,300.0,60.0,5.0,1,0,23600.0
6415,2022,785,79,90.0,6.0,15.0,1,0,1600.0
6416,2022,784,79,893.0,39.0,23.0,0,0,25800.0
6417,2022,783,79,7600.0,85.0,90.0,0,0,11000.0
6418,2022,769,79,179.0,17.2,10.42,0,2,9000.0
6419,2022,761,79,151.0,31.0,5.0,1,4,5290.0
6420,2022,785,79,120.0,24.0,5.0,1,0,1150.0
6421,2022,769,79,120.0,20.15,6.0,1,2,10000.0
6422,2022,769,79,61.0,15.0,4.0,0,0,2850.0
6423,2022,769,79,100.0,20.0,5.0,1,0,2550.0
6424,2022,769,79,62.0,15.5,4.0,1,3,5900.0
6425,2022,769,79,79.0,19.75,4.0,0,3,4350.0
6426,2022,785,79,80.0,16.0,5.0,0,0,1500.0
6427,2022,769,79,109.0,21.0,5.18,0,3,8200.0
6428,2022,769,79,61.0,15.0,4.0,1,0,4100.0
6429,2022,786,79,95.0,24.0,4.0,0,0,4300.0
6430,2022,785,79,56.0,11.2,5.0,0,0,510.0
6431,2022,786,79,5057.0,100.0,50.0,0,0,1400.0
6432,2022,765,79,750.0,50.0,15.0,1,0,490.0
6433,2022,785,79,48.0,12.0,4.0,1,0,450.0
6434,2022,784,79,5000.0,100.0,50.0,0,0,39000.0
6435,2022,783,79,99.0,19.8,5.0,1,0,1000.0
6436,2022,785,79,108.0,18.0,6.0,1,0,1050.0
6437,2022,769,79,80.0,16.0,5.0,0,0,1800.0
6438,2022,769,79,100.0,20.0,5.0,0,0,4600.0
6439,2022,783,79,124.0,24.8,5.0,0,0,500.0
6440,2022,785,79,90.0,18.0,5.0,1,0,900.0
6441,2022,783,79,84.0,16.8,5.0,1,0,2000.0
6442,2022,784,79,893.0,39.0,23.0,0,0,25800.0
6443,2022,786,79,111.0,14.0,8.0,0,0,4800.0
6444,2022,783,79,84.0,16.8,5.0,1,0,1800.0
6445,2022,785,79,90.0,15.0,6.0,1,0,650.0
6446,2022,783,79,130.0,13.0,10.0,1,0,3100.0
6447,2022,783,79,116.0,22.0,5.0,1,4,2150.0
6448,2022,785,79,98.0,19.0,4.99,1,0,600.0
6449,2022,768,79,140.0,28.0,5.0,0,0,1300.0
6450,2022,784,79,100.0,20.0,5.0,1,0,800.0
6451,2022,769,79,200.0,20.0,10.0,0,2,14700.0
6452,2022,769,79,309.0,30.9,10.0,0,2,26000.0
6453,2022,783,79,81.0,15.0,5.0,0,3,1350.0
6454,2022,784,79,5525.0,65.0,85.0,0,0,120000.0
6455,2022,769,79,99.7,18.462962962962962,5.4,0,2,6400.0
6456,2022,769,79,50.0,10.0,5.0,0,0,1500.0
6457,2022,761,79,90.0,18.0,5.0,1,0,2200.0
6458,2022,769,79,157.5,31.5,5.0,0,1,16000.0
6459,2022,783,79,2500.0,53.0,25.0,0,0,7000.0
6460,2022,769,79,67.0,16.69,4.0,0,1,6100.0
6461,2022,783,79,99.0,20.0,5.0,0,0,1650.0
6462,2022,769,79,84.0,20.9,4.03,0,3,4900.0
6463,2022,783,79,256.0,51.2,5.0,0,0,2350.0
6464,2022,769,79,107.0,21.4,5.0,0,0,7190.0
6465,2022,783,79,137.0,27.4,5.0,0,0,800.0
6466,2022,769,79,73.0,18.0,4.0,1,2,5900.0
6467,2022,785,79,80.0,16.0,48.0,0,3,1350.0
6468,2022,769,79,123.0,17.0,7.5,1,0,15500.0
6469,2022,769,79,66.0,13.2,5.0,0,0,3800.0
6470,2022,785,79,56.0,14.0,3.99,1,1,450.0
6471,2022,767,79,90.0,18.0,5.0,0,0,1300.0
6472,2022,769,79,60.0,20.0,5.0,1,0,1400.0
6473,2022,771,79,140.0,28.0,5.0,0,0,1300.0
6474,2022,769,79,65.0,16.3,4.0,1,0,2900.0
6475,2022,778,79,60.0,20.0,3.0,0,0,3800.0
6476,2022,769,79,200.0,20.0,10.0,0,0,4000.0
6477,2022,785,79,90.0,15.0,6.0,1,0,1600.0
6478,2022,783,79,150.0,30.0,5.0,1,0,780.0
6479,2022,785,79,90.0,15.0,6.0,1,0,650.0
6480,2022,784,79,80.0,16.0,5.0,0,0,1800.0
6481,2022,783,79,742.0,53.0,14.0,1,0,2850.0
6482,2022,786,79,6214.0,1242.8,5.0,0,0,6840.0
6483,2022,786,79,12180.0,2436.0,5.0,0,0,17050.0
6484,2022,783,79,498.2,50.0,9.99,1,0,6200.0
6485,2022,769,79,100.0,20.0,5.0,1,0,2800.0
6486,2022,783,79,520.0,52.0,10.0,1,3,1700.0
6487,2022,783,79,520.0,52.0,10.0,1,3,1900.0
6488,2022,783,79,1819.0,52.0,34.0,1,0,13600.0
6489,2022,785,79,60.0,12.0,5.0,0,0,450.0
6490,2022,783,79,96.0,19.4,5.0,1,0,1730.0
6491,2022,785,79,40.0,8.0,5.0,0,0,520.0
6492,2022,769,79,80.0,16.0,5.0,1,0,1840.0
6493,2022,769,79,108.7,21.740000000000002,5.0,0,3,8200.0
6494,2022,783,79,300.0,29.0,12.0,1,0,690.0
6495,2022,785,79,135.0,24.0,6.0,1,0,2490.0
6496,2022,769,79,103.5,20.0,5.0,0,3,7000.0
6497,2022,761,79,50.4,12.4,4.0,1,0,2250.0
6498,2022,769,79,91.0,15.166666666666666,6.0,0,3,8300.0
6499,2022,777,79,100.0,20.0,5.0,1,0,2650.0
6500,2022,783,79,86.0,16.6,5.2,1,0,650.0
6501,2022,769,79,105.0,23.0,4.5,1,3,4500.0
6502,2022,769,79,80.0,16.0,5.0,1,0,1890.0
6503,2022,764,79,120.0,20.0,6.0,0,0,11500.0
6504,2022,783,79,84.0,16.8,5.0,1,0,650.0
6505,2022,778,79,90.0,18.0,5.0,1,0,2990.0
6506,2022,769,79,80.0,16.0,5.0,1,0,1900.0
6507,2022,785,79,80.0,10.0,8.0,1,0,610.0
6508,2022,785,79,100.0,20.0,5.0,0,0,1200.0
6509,2022,764,79,95.0,19.0,5.0,1,0,3200.0
6510,2022,777,79,152.0,30.4,5.0,1,0,10000.0
6511,2022,778,79,68.0,17.0,4.0,0,3,11500.0
6512,2022,785,79,117.0,23.4,5.0,1,0,700.0
6513,2022,785,79,86.0,14.0,6.0,1,0,1400.0
6514,2022,785,79,117.0,23.4,5.0,1,0,700.0
6515,2022,769,79,82.0,21.0,4.0,1,4,4260.0
6516,2022,769,79,85.0,17.0,5.0,0,0,4200.0
6517,2022,783,79,290.0,29.0,10.0,1,0,1550.0
6518,2022,783,79,85.0,17.0,5.0,1,0,649.0
6519,2022,778,79,80.0,20.0,4.0,0,0,9000.0
6520,2022,784,79,133.0,26.6,5.0,0,0,4000.0
6521,2022,785,79,112.0,22.4,5.0,1,0,1280.0
6522,2022,783,79,140.0,28.0,5.0,0,0,760.0
6523,2022,786,79,95.0,24.0,4.0,0,0,4300.0
6524,2022,786,79,111.0,14.0,8.0,0,0,4800.0
6525,2022,785,79,40.0,8.0,5.0,0,0,400.0
6526,2022,783,79,250.0,50.0,5.0,1,0,789.0
6527,2022,783,79,200.0,10.0,20.0,1,0,980.0
6528,2022,786,79,98.0,9.0,11.0,0,0,3100.0
6529,2022,785,79,80.0,16.0,5.0,0,0,700.0
6530,2022,785,79,80.0,16.0,5.0,0,0,790.0
6531,2022,785,79,80.0,16.0,5.0,0,0,900.0
6532,2022,783,79,600.0,60.0,10.0,0,0,6600.0
6533,2022,769,79,120.0,20.0,6.0,0,2,10000.0
6534,2022,764,79,42.0,8.4,5.0,0,0,3000.0
6535,2022,785,79,80.0,16.0,5.0,0,0,1500.0
6536,2022,786,79,98.0,11.0,9.0,0,0,3100.0
6537,2022,785,79,100.0,20.0,5.0,0,0,1400.0
6538,2022,783,79,150.0,30.0,5.0,1,0,700.0
6539,2022,769,79,90.0,18.0,5.0,0,0,2090.0
